"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
101711,221,"CHE","Switzerland",1,"Aargau",8,"Muri",173,"Rottenschwil","","","Commune","Municipality"
101712,221,"CHE","Switzerland",1,"Aargau",8,"Muri",174,"Sins","","","Commune","Municipality"
101713,221,"CHE","Switzerland",1,"Aargau",8,"Muri",175,"Waltenschwil","","","Commune","Municipality"
101714,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",176,"Hellikon","","","Commune","Municipality"
101715,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",177,"Kaiseraugst","","","Commune","Municipality"
101716,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",178,"Magden","","","Commune","Municipality"
101717,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",179,"Möhlin","","","Commune","Municipality"
101718,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",180,"Mumpf","","","Commune","Municipality"
101719,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",181,"Obermumpf","","","Commune","Municipality"
101720,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",182,"Olsberg","","","Commune","Municipality"
101721,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",183,"Rheinfelden","","","Commune","Municipality"
101722,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",184,"Schupfart","","","Commune","Municipality"
101723,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",185,"Stein","","","Commune","Municipality"
101724,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",186,"Wallbach","","","Commune","Municipality"
101725,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",187,"Wegenstetten","","","Commune","Municipality"
101726,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",188,"Zeiningen","","","Commune","Municipality"
101727,221,"CHE","Switzerland",1,"Aargau",9,"Rheinfelden",189,"Zuzgen","","","Commune","Municipality"
101728,221,"CHE","Switzerland",1,"Aargau",10,"Zofingen",190,"Aarburg","","","Commune","Municipality"
101729,221,"CHE","Switzerland",1,"Aargau",10,"Zofingen",191,"Attelwil","","","Commune","Municipality"
101730,221,"CHE","Switzerland",1,"Aargau",10,"Zofingen",192,"Bottenwil","","","Commune","Municipality"
101731,221,"CHE","Switzerland",1,"Aargau",10,"Zofingen",193,"Brittnau","","","Commune","Municipality"
101732,221,"CHE","Switzerland",1,"Aargau",10,"Zofingen",194,"Kirchleerau","","","Commune","Municipality"
101733,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",216,"Klingnau","","","Commune","Municipality"
101734,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",217,"Koblenz","","","Commune","Municipality"
101735,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",218,"Leibstadt","","","Commune","Municipality"
101736,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",219,"Lengnau","","","Commune","Municipality"
101737,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",220,"Leuggern","","","Commune","Municipality"
101738,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",221,"Mellikon","","","Commune","Municipality"
101739,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",222,"Rekingen","","","Commune","Municipality"
101740,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",223,"Rietheim","","","Commune","Municipality"
101741,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",224,"Rümikon","","","Commune","Municipality"
101742,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",225,"Schneisingen","","","Commune","Municipality"
101743,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",226,"Siglistorf","","","Commune","Municipality"
101744,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",227,"Tegerfelden","","","Commune","Municipality"
101745,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",228,"Unterendingen","","","Commune","Municipality"
101746,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",229,"Wislikofen","","","Commune","Municipality"
101747,221,"CHE","Switzerland",1,"Aargau",11,"Zurzach",230,"Zurzach","","","Commune","Municipality"
101748,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",231,"Bühler","","","Commune","Municipality"
101749,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",232,"Gais","","","Commune","Municipality"
101750,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",233,"Grub","","","Commune","Municipality"
101751,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",234,"Heiden","","","Commune","Municipality"
101752,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",235,"Herisau","","","Commune","Municipality"
101753,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",236,"Hundwil","","","Commune","Municipality"
101754,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",237,"Lutzenberg","","","Commune","Municipality"
101755,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",238,"Rehetobel","","","Commune","Municipality"
101756,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",239,"Reute","","","Commune","Municipality"
101757,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",240,"Schönengrund","","","Commune","Municipality"
101758,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",241,"Schwellbrunn","","","Commune","Municipality"
101759,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",242,"Speicher","","","Commune","Municipality"
101760,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",243,"Stein","","","Commune","Municipality"
101761,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",244,"Teufen","","","Commune","Municipality"
101762,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",245,"Trogen","","","Commune","Municipality"
101763,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",246,"Urnäsch","","","Commune","Municipality"
101764,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",247,"Wald","","","Commune","Municipality"
101765,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",248,"Waldstatt","","","Commune","Municipality"
101766,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",249,"Walzenhausen","","","Commune","Municipality"
101767,221,"CHE","Switzerland",2,"Appenzell Ausserrhoden",12,"Appenzell Ausserrhoden",250,"Wolfhalden","","","Commune","Municipality"
101768,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",251,"Appenzell","","","Commune","Municipality"
101769,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",252,"Gonten","","","Commune","Municipality"
101770,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",253,"Oberegg","","","Commune","Municipality"
101771,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",254,"Rüte","","","Commune","Municipality"
101772,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",255,"Schlatt-Haslen","","","Commune","Municipality"
101773,221,"CHE","Switzerland",3,"Appenzell Innerrhoden",13,"Appenzell Innerrhoden",256,"Schwende","","","Commune","Municipality"
101774,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",257,"Aesch","","","Commune","Municipality"
101775,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",258,"Allschwil","","","Commune","Municipality"
101776,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",259,"Arlesheim","","","Commune","Municipality"
101777,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",260,"Biel-Benken","","","Commune","Municipality"
101778,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",261,"Binningen","","","Commune","Municipality"
101779,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",262,"Birsfelden","","","Commune","Municipality"
101780,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",263,"Bottmingen","","","Commune","Municipality"
101781,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",264,"Ettingen","","","Commune","Municipality"
101782,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",265,"Münchenstein","","","Commune","Municipality"
101783,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",266,"Muttenz","","","Commune","Municipality"
101784,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",267,"Oberwil","","","Commune","Municipality"
101785,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",268,"Pfeffingen","","","Commune","Municipality"
101786,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",269,"Reinach","","","Commune","Municipality"
101787,221,"CHE","Switzerland",4,"Basel-Landschaft",14,"Arlesheim",270,"Therwil","","","Commune","Municipality"
101788,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",271,"Blauen","","","Commune","Municipality"
101789,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",272,"Brislach","","","Commune","Municipality"
101790,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",273,"Burg im Leimental","","","Commune","Municipality"
101791,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",274,"Dittingen","","","Commune","Municipality"
101792,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",275,"Duggingen","","","Commune","Municipality"
101793,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",276,"Grellingen","","","Commune","Municipality"
101794,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",277,"Laufen","","","Commune","Municipality"
101795,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",278,"Liesberg","","","Commune","Municipality"
101796,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",279,"Nenzlingen","","","Commune","Municipality"
101797,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",280,"Roggenburg","","","Commune","Municipality"
101798,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",281,"Röschenz","","","Commune","Municipality"
101799,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",282,"Wahlen","","","Commune","Municipality"
101800,221,"CHE","Switzerland",4,"Basel-Landschaft",15,"Laufen",283,"Zwingen","","","Commune","Municipality"
101801,221,"CHE","Switzerland",4,"Basel-Landschaft",16,"Liestal",284,"Arisdorf","","","Commune","Municipality"
101802,221,"CHE","Switzerland",4,"Basel-Landschaft",16,"Liestal",285,"Augst","","","Commune","Municipality"
101803,221,"CHE","Switzerland",4,"Basel-Landschaft",16,"Liestal",286,"Bubendorf","","","Commune","Municipality"
101804,221,"CHE","Switzerland",4,"Basel-Landschaft",16,"Liestal",287,"Frenkendorf","","","Commune","Municipality"
101805,221,"CHE","Switzerland",4,"Basel-Landschaft",16,"Liestal",288,"Füllinsdorf","","","Commune","Municipality"
101806,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",308,"Läufelfingen","","","Commune","Municipality"
101807,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",309,"Maisprach","","","Commune","Municipality"
101808,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",310,"Nusshof","","","Commune","Municipality"
101809,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",311,"Oltingen","","","Commune","Municipality"
101810,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",312,"Ormalingen","","","Commune","Municipality"
101811,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",313,"Rickenbach","","","Commune","Municipality"
101812,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",314,"Rothenfluh","","","Commune","Municipality"
101813,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",315,"Rümlingen","","","Commune","Municipality"
101814,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",316,"Rünenberg","","","Commune","Municipality"
101815,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",317,"Sissach","","","Commune","Municipality"
101816,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",318,"Tecknau","","","Commune","Municipality"
101817,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",319,"Tenniken","","","Commune","Municipality"
101818,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",320,"Thürnen","","","Commune","Municipality"
101819,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",321,"Wenslingen","","","Commune","Municipality"
101820,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",322,"Wintersingen","","","Commune","Municipality"
101821,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",323,"Wittinsburg","","","Commune","Municipality"
101822,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",324,"Zeglingen","","","Commune","Municipality"
101823,221,"CHE","Switzerland",4,"Basel-Landschaft",17,"Sissach",325,"Zunzgen","","","Commune","Municipality"
101824,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",326,"Arboldswil","","","Commune","Municipality"
101825,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",327,"Bennwil","","","Commune","Municipality"
101826,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",328,"Bretzwil","","","Commune","Municipality"
101827,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",329,"Diegten","","","Commune","Municipality"
101828,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",330,"Eptingen","","","Commune","Municipality"
101829,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",331,"Hölstein","","","Commune","Municipality"
101830,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",332,"Lampenberg","","","Commune","Municipality"
101831,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",333,"Langenbruck","","","Commune","Municipality"
101832,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",334,"Lauwil","","","Commune","Municipality"
101833,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",335,"Liedertswil","","","Commune","Municipality"
101834,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",336,"Niederdorf","","","Commune","Municipality"
101835,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",337,"Oberdorf","","","Commune","Municipality"
101836,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",338,"Reigoldswil","","","Commune","Municipality"
101837,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",339,"Titterten","","","Commune","Municipality"
101838,221,"CHE","Switzerland",4,"Basel-Landschaft",18,"Waldenburg",340,"Waldenburg","","","Commune","Municipality"
101839,221,"CHE","Switzerland",5,"Basel-Stadt",19,"Basel",341,"Basel","","","Commune","Municipality"
101840,221,"CHE","Switzerland",5,"Basel-Stadt",20,"Bettingen",342,"Bettingen","","","Commune","Municipality"
101841,221,"CHE","Switzerland",5,"Basel-Stadt",21,"Riehen",343,"Riehen","","","Commune","Municipality"
101842,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",344,"Aarberg","","","Commune","Municipality"
101843,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",345,"Bargen","","","Commune","Municipality"
101844,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",346,"Grossaffoltern","","","Commune","Municipality"
101845,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",347,"Kallnach","","","Commune","Municipality"
101846,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",348,"Kappelen","","","Commune","Municipality"
101847,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",349,"Lyss","","","Commune","Municipality"
101848,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",350,"Meikirch","","","Commune","Municipality"
101849,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",351,"Niederried bei Kallnach","","","Commune","Municipality"
101850,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",352,"Radelfingen","","","Commune","Municipality"
101851,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",353,"Rapperswil","","","Commune","Municipality"
101852,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",354,"Schüpfen","","","Commune","Municipality"
101853,221,"CHE","Switzerland",6,"Bern",22,"Aarberg",355,"Seedorf","","","Commune","Municipality"
101854,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",356,"Aarwangen","","","Commune","Municipality"
101855,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",357,"Auswil","","","Commune","Municipality"
101856,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",358,"Bannwil","","","Commune","Municipality"
101857,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",359,"Bleienbach","","","Commune","Municipality"
101858,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",360,"Busswil bei Melchnau","","","Commune","Municipality"
101859,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",361,"Gondiswil","","","Commune","Municipality"
101860,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",362,"Kleindietwil","","","Commune","Municipality"
101861,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",363,"Langenthal","","","Commune","Municipality"
101862,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",364,"Leimiswil","","","Commune","Municipality"
101863,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",365,"Lotzwil","","","Commune","Municipality"
101864,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",366,"Madiswil","","","Commune","Municipality"
101865,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",367,"Melchnau","","","Commune","Municipality"
101866,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",368,"Obersteckholz","","","Commune","Municipality"
101867,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",369,"Oeschenbach","","","Commune","Municipality"
101868,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",370,"Reisiswil","","","Commune","Municipality"
101869,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",371,"Roggwil","","","Commune","Municipality"
101870,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",372,"Rohrbach","","","Commune","Municipality"
101871,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",373,"Rohrbachgraben","","","Commune","Municipality"
101872,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",374,"Rütschelen","","","Commune","Municipality"
101873,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",375,"Schwarzhäusern","","","Commune","Municipality"
101874,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",376,"Thunstetten","","","Commune","Municipality"
101875,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",377,"Untersteckholz","","","Commune","Municipality"
101876,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",378,"Ursenbach","","","Commune","Municipality"
101877,221,"CHE","Switzerland",6,"Bern",23,"Aarwangen",379,"Wynau","","","Commune","Municipality"
101878,221,"CHE","Switzerland",6,"Bern",24,"Bern",380,"Berne","","","Commune","Municipality"
101879,221,"CHE","Switzerland",6,"Bern",24,"Bern",381,"Bolligen","","","Commune","Municipality"
